ticker,block_index,archetype,category,cell,score,reason_cell,reason_text,confidence,source,composite_0_10,composite_0_100
QCOM,67,B: Durable Compounder,Market Sentiment,C867,8,D867,Short interest % of float                            3.8%  -> B (7.5)   band: <= 5.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,7.45,74.5
QCOM,67,B: Durable Compounder,EPS/Revison Trends,C868,4,D868,"FY2 consensus EPS change vs 3mo ago                 -3.2%  -> D (3.5)   band: >= -5.0% | Revision breadth (share up)                         87.5%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2",high,auto,7.45,74.5
QCOM,67,B: Durable Compounder,Industry/Sector Tailwinds,C869,10,D869,Peer-median fwd revenue growth                      27.3%  -> A (9.5)   band: >= 10.0%,low,auto,7.45,74.5
RCAT,68,C: High Growth,Valuation,C873,2,D873,FCF yield                                           -9.4%  -> F (1.5)   band: < 1.0%,low,auto,2.25,22.5
RCAT,68,C: High Growth,Growth,C874,2,D874,Fwd revenue growth (high-growth bands)              42.6%  -> A (9.5)   band: >= 40.0% | Rule of 40 (growth% + FCF margin%)                -174.27  -> F (1.5)   band: < 10 | Gross margin                                         3.1%  -> F (1.5)   band: < 35.0%,high,auto,2.25,22.5
RCAT,68,C: High Growth,Profitability,C875,2,D875,ROIC 3-yr average                                  -53.3%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin vs peer set                             0.0%  -> F (1.5)   band: < 25.0% | Return on equity                                   -56.4%  -> F (1.5)   band: < 5.0%,high,auto,2.25,22.5
RCAT,68,C: High Growth,Financials,C876,2,D876,Cash runway (yrs) -- dominant when FCF-negative          1.42y  -> F (1.5)   band: < 1.50y | Net debt / EBITDA                                   1.89x  -> C (5.5)   band: <= 2.50x | Diluted share count 3-yr CAGR                       27.1%  -> F (1.5)   band: > 6.0%,high,auto,2.25,22.5
RCAT,68,C: High Growth,Business Quality,C877,2,D877,"ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin stability (band, bps)               +3869bps  -> F (1.5)   band: > +1500bps",medium,tier3,2.25,22.5
RCAT,68,C: High Growth,Management,C878,2,D878,"SBC as % of revenue                                 25.3%  -> F (1.5)   band: > 15.0% | EPS beats, last 8Q                                      1  -> F (1.5)   band: < 2 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,2.25,22.5
RCAT,68,C: High Growth,Income,C879,4,D879,Revenue change in weakest year shown               -28.1%  -> D (3.5)   band: >= -35.0%,low,tier3,2.25,22.5
RCAT,68,C: High Growth,Market Sentiment,C880,2,D880,Short interest % of float                           23.6%  -> F (1.5)   band: > 15.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,2.25,22.5
RCAT,68,C: High Growth,EPS/Revison Trends,C881,2,D881,"EPS beats, last 8Q                                      1  -> F (1.5)   band: < 2",low,auto,2.25,22.5
RCAT,68,C: High Growth,Industry/Sector Tailwinds,C882,8,D882,Peer-median fwd revenue growth                       9.2%  -> B (7.5)   band: >= 5.0%,low,auto,2.25,22.5
RDDT,69,B: Durable Compounder,Valuation,C886,6,D886,FCF yield                                            3.4%  -> C (5.5)   band: >= 2.5% | Fwd TEV/EBITDA vs peer median                    -1963.7%  -> F (1.5)   band: < -30.0% | PEG                                                  1.01  -> B (7.5)   band: <= 1.30,high,auto,7.4,74.0
RDDT,69,B: Durable Compounder,Growth,C887,10,D887,Fwd revenue growth                                  31.4%  -> A (9.5)   band: >= 15.0% | Fwd EPS growth                                      29.7%  -> B (7.5)   band: >= 20.0%  [demoted to B: fwd_revenue_growth is not None and fwd_eps_growth is not None and fwd_eps_growth <= fwd_revenue_growth] | 3-yr gross margin trend (bps)                     +690bps  -> A (9.5)   band: >= +100bps,high,auto,7.4,74.0
RDDT,69,B: Durable Compounder,Profitability,C888,8,D888,ROIC 3-yr average                                   -6.5%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                50.0%  -> C (5.5)   band: >= 40.0% | Gross margin vs peer set                            87.5%  -> A (9.5)   band: >= 75.0% | Return on equity                                    30.7%  -> A (9.5)   band: >= 20.0%,high,auto,7.4,74.0
RDDT,69,B: Durable Compounder,Financials,C889,10,D889,Net debt / EBITDA                                  -1.16x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                           999.00x  -> A (9.5)   band: >= 12.00x | Diluted share count 3-yr CAGR                       11.0%  -> F (1.5)   band: > 6.0%,high,auto,7.4,74.0
RDDT,69,B: Durable Compounder,Business Quality,C890,6,D890,"ROIC persistence (share of yrs >12%)                50.0%  -> C (5.5)   band: >= 40.0% | Gross margin stability (band, bps)                +690bps  -> C (5.5)   band: <= +800bps",medium,tier3,7.4,74.0
RDDT,69,B: Durable Compounder,Management,C891,4,D891,"SBC as % of revenue                                 12.2%  -> D (3.5)   band: <= 15.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                    -1.62  -> F (1.5)   band: < -1.50",high,auto,7.4,74.0
RDDT,69,B: Durable Compounder,Income,C892,10,D892,Revenue change in weakest year shown                20.6%  -> A (9.5)   band: >= 0.0%,low,tier3,7.4,74.0
RDDT,69,B: Durable Compounder,Market Sentiment,C893,4,D893,Short interest % of float                           11.7%  -> D (3.5)   band: <= 15.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)              -1.62  -> F (1.5)   band: < -1.50,high,auto,7.4,74.0
RDDT,69,B: Durable Compounder,EPS/Revison Trends,C894,8,D894,"FY2 consensus EPS change vs 3mo ago                  9.3%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                         60.0%  -> B (7.5)   band: >= 55.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",medium,auto,7.4,74.0
RDDT,69,B: Durable Compounder,Industry/Sector Tailwinds,C895,8,D895,Peer-median fwd revenue growth                       7.0%  -> B (7.5)   band: >= 5.0%,low,auto,7.4,74.0
RGTI,70,C: High Growth,Valuation,C899,2,D899,FCF yield                                           -1.5%  -> F (1.5)   band: < 1.0%,low,auto,2.3,23.0
RGTI,70,C: High Growth,Growth,C900,2,D900,Fwd revenue growth (high-growth bands)              91.6%  -> A (9.5)   band: >= 40.0% | Rule of 40 (growth% + FCF margin%)                -723.60  -> F (1.5)   band: < 10 | Gross margin                                        29.1%  -> F (1.5)   band: < 35.0%,high,auto,2.3,23.0
RGTI,70,C: High Growth,Profitability,C901,2,D901,ROIC 3-yr average                                 -131.0%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin vs peer set                            62.5%  -> B (7.5)   band: >= 55.0% | Return on equity                                   -57.1%  -> F (1.5)   band: < 5.0%,high,auto,2.3,23.0
RGTI,70,C: High Growth,Financials,C902,2,D902,Cash runway (yrs) -- dominant when FCF-negative          0.55y  -> F (1.5)   band: < 1.50y | Net debt / EBITDA                                   0.47x  -> A (9.5)   band: <= 0.50x | Diluted share count 3-yr CAGR                       44.7%  -> F (1.5)   band: > 6.0%,high,auto,2.3,23.0
RGTI,70,C: High Growth,Business Quality,C903,2,D903,"ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin stability (band, bps)               +4895bps  -> F (1.5)   band: > +1500bps",medium,tier3,2.3,23.0
RGTI,70,C: High Growth,Management,C904,2,D904,"SBC as % of revenue                                192.9%  -> F (1.5)   band: > 15.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,2.3,23.0
RGTI,70,C: High Growth,Income,C905,4,D905,Revenue change in weakest year shown               -34.3%  -> D (3.5)   band: >= -35.0%,low,tier3,2.3,23.0
RGTI,70,C: High Growth,Market Sentiment,C906,2,D906,Short interest % of float                           18.5%  -> F (1.5)   band: > 15.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,2.3,23.0
RGTI,70,C: High Growth,EPS/Revison Trends,C907,2,D907,"FY2 consensus EPS change vs 3mo ago                -11.0%  -> F (1.5)   band: < -5.0% | Revision breadth (share up)                         16.7%  -> F (1.5)   band: < 30.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2",medium,auto,2.3,23.0
RGTI,70,C: High Growth,Industry/Sector Tailwinds,C908,10,D908,Peer-median fwd revenue growth                      15.0%  -> A (9.5)   band: >= 10.0%,low,auto,2.3,23.0
RKLB,71,C: High Growth,Valuation,C912,2,D912,FCF yield                                           -0.7%  -> F (1.5)   band: < 1.0%,low,auto,3.3,33.0
RKLB,71,C: High Growth,Growth,C913,2,D913,Fwd revenue growth (high-growth bands)              38.3%  -> B (7.5)   band: >= 25.0% | Rule of 40 (growth% + FCF margin%)                  -8.27  -> F (1.5)   band: < 10 | Gross margin                                        34.4%  -> F (1.5)   band: < 35.0%,high,auto,3.3,33.0
RKLB,71,C: High Growth,Profitability,C914,2,D914,ROIC 3-yr average                                  -23.9%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin vs peer set                           100.0%  -> A (9.5)   band: >= 75.0% | Return on equity                                   -13.5%  -> F (1.5)   band: < 5.0%,high,auto,3.3,33.0
RKLB,71,C: High Growth,Financials,C915,4,D915,Cash runway (yrs) -- dominant when FCF-negative          2.62y  -> C (5.5)   band: >= 2.50y | Net debt / EBITDA                                   3.49x  -> D (3.5)   band: <= 4.00x | Diluted share count 3-yr CAGR                        4.4%  -> D (3.5)   band: <= 6.0%,high,auto,3.3,33.0
RKLB,71,C: High Growth,Business Quality,C916,2,D916,"ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin stability (band, bps)               +2543bps  -> F (1.5)   band: > +1500bps",medium,tier3,3.3,33.0
RKLB,71,C: High Growth,Management,C917,4,D917,"SBC as % of revenue                                 11.8%  -> C (5.5)   band: <= 12.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,3.3,33.0
RKLB,71,C: High Growth,Income,C918,10,D918,Revenue change in weakest year shown                15.9%  -> A (9.5)   band: >= 0.0%,low,tier3,3.3,33.0
RKLB,71,C: High Growth,Market Sentiment,C919,6,D919,Short interest % of float                            8.0%  -> C (5.5)   band: <= 8.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,3.3,33.0
RKLB,71,C: High Growth,EPS/Revison Trends,C920,4,D920,"FY2 consensus EPS change vs 3mo ago               -471.5%  -> F (1.5)   band: < -5.0% | Revision breadth (share up)                         50.0%  -> C (5.5)   band: >= 45.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2",medium,auto,3.3,33.0
RKLB,71,C: High Growth,Industry/Sector Tailwinds,C921,10,D921,Peer-median fwd revenue growth                      10.7%  -> A (9.5)   band: >= 10.0%,low,auto,3.3,33.0
RTX,72,B: Durable Compounder,Valuation,C925,7,D925,FCF yield                                            3.8%  -> C (5.5)   band: >= 2.5% | Fwd P/E vs own 5-yr median                          22.3%  -> B (7.5)   band: >= 10.0% | Fwd TEV/EBITDA vs peer median                       35.2%  -> A (9.5)   band: >= 25.0% | PEG                                                  2.70  -> F (1.5)   band: > 2.50,high,auto,6.1,61.0
RTX,72,B: Durable Compounder,Growth,C926,6,D926,Fwd revenue growth                                   7.1%  -> C (5.5)   band: >= 3.0% | Fwd EPS growth                                       8.7%  -> C (5.5)   band: >= 5.0% | 3-yr gross margin trend (bps)                      -30bps  -> D (3.5)   band: >= -200bps,high,auto,6.1,61.0
RTX,72,B: Durable Compounder,Profitability,C927,4,D927,ROIC 3-yr average                                    6.8%  -> D (3.5)   band: >= 4.0% | ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin vs peer set                            25.0%  -> D (3.5)   band: >= 25.0% | Return on equity                                    12.3%  -> C (5.5)   band: >= 10.0%,high,auto,6.1,61.0
RTX,72,B: Durable Compounder,Financials,C928,6,D928,Net debt / EBITDA                                   2.02x  -> C (5.5)   band: <= 2.50x | EBIT / interest expense                             6.93x  -> C (5.5)   band: >= 4.00x | FCF / net income (3-yr)                            109.4%  -> A (9.5)   band: >= 100.0% | Diluted share count 3-yr CAGR                       -3.0%  -> A (9.5)   band: <= 0.0%,high,auto,6.1,61.0
RTX,72,B: Durable Compounder,Business Quality,C929,5,D929,"ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin stability (band, bps)                +284bps  -> B (7.5)   band: <= +400bps",medium,tier3,6.1,61.0
RTX,72,B: Durable Compounder,Management,C930,6,D930,"SBC as % of revenue                                  1.3%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,6.1,61.0
RTX,72,B: Durable Compounder,Income,C931,10,D931,Revenue change in weakest year shown                 2.8%  -> A (9.5)   band: >= 0.0%,low,tier3,6.1,61.0
RTX,72,B: Durable Compounder,Market Sentiment,C932,10,D932,Short interest % of float                            1.3%  -> A (9.5)   band: <= 2.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,6.1,61.0
RTX,72,B: Durable Compounder,EPS/Revison Trends,C933,8,D933,"FY2 consensus EPS change vs 3mo ago                  3.7%  -> B (7.5)   band: >= 2.0% | Revision breadth (share up)                         90.0%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",high,auto,6.1,61.0
RTX,72,B: Durable Compounder,Industry/Sector Tailwinds,C934,8,D934,Peer-median fwd revenue growth                       8.3%  -> B (7.5)   band: >= 5.0%,low,auto,6.1,61.0
SANM,73,B: Durable Compounder,Valuation,C938,9,D938,FCF yield                                            5.7%  -> B (7.5)   band: >= 4.0% | Fwd P/E vs own 5-yr median                           6.7%  -> C (5.5)   band: >= -10.0% | Fwd TEV/EBITDA vs peer median                       35.5%  -> A (9.5)   band: >= 25.0% | PEG                                                  0.64  -> A (9.5)   band: <= 1.00,high,auto,8.05,80.5
SANM,73,B: Durable Compounder,Growth,C939,8,D939,Fwd revenue growth                                  16.0%  -> A (9.5)   band: >= 15.0% | Fwd EPS growth                                      15.0%  -> B (7.5)   band: >= 10.0% | 3-yr gross margin trend (bps)                      +96bps  -> B (7.5)   band: >= +0bps,high,auto,8.05,80.5
SANM,73,B: Durable Compounder,Profitability,C940,7,D940,ROIC 3-yr average                                   16.5%  -> B (7.5)   band: >= 13.0% | ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin vs peer set                             0.0%  -> F (1.5)   band: < 25.0% | Return on equity                                    12.5%  -> C (5.5)   band: >= 10.0%,high,auto,8.05,80.5
SANM,73,B: Durable Compounder,Financials,C941,6,D941,Net debt / EBITDA                                  -0.72x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                             5.84x  -> C (5.5)   band: >= 4.00x | FCF / net income (3-yr)                             95.8%  -> B (7.5)   band: >= 85.0% | Diluted share count 3-yr CAGR                       -4.4%  -> A (9.5)   band: <= 0.0%,high,auto,8.05,80.5
SANM,73,B: Durable Compounder,Business Quality,C942,10,D942,"ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin stability (band, bps)                 +96bps  -> A (9.5)   band: <= +200bps",medium,tier3,8.05,80.5
SANM,73,B: Durable Compounder,Management,C943,6,D943,"SBC as % of revenue                                  0.7%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                    -1.99  -> F (1.5)   band: < -1.50",high,auto,8.05,80.5
SANM,73,B: Durable Compounder,Income,C944,6,D944,Revenue change in weakest year shown               -15.3%  -> C (5.5)   band: >= -20.0%,low,tier3,8.05,80.5
SANM,73,B: Durable Compounder,Market Sentiment,C945,8,D945,Short interest % of float                            4.6%  -> B (7.5)   band: <= 5.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)              -1.99  -> F (1.5)   band: < -1.50,high,auto,8.05,80.5
SANM,73,B: Durable Compounder,EPS/Revison Trends,C946,10,D946,"FY2 consensus EPS change vs 3mo ago                  6.9%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                        100.0%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",high,auto,8.05,80.5
SANM,73,B: Durable Compounder,Industry/Sector Tailwinds,C947,10,D947,Peer-median fwd revenue growth                      14.2%  -> A (9.5)   band: >= 10.0%,low,auto,8.05,80.5
SLS,74,E: Early Biotech,Valuation,C951,2,D951,FCF yield                                           -1.3%  -> F (1.5)   band: < 1.0%,low,auto,4.65,46.5
SLS,74,E: Early Biotech,Growth,C952,4,D952,Fwd revenue growth                                   0.0%  -> D (3.5)   band: >= 0.0%,low,auto,4.65,46.5
SLS,74,E: Early Biotech,Profitability,C953,2,D953,ROIC 3-yr average                               -28274.0%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Return on equity                                   -43.6%  -> F (1.5)   band: < 5.0%,high,auto,4.65,46.5
SLS,74,E: Early Biotech,Financials,C954,6,D954,Cash runway (yrs) -- dominant when FCF-negative          2.55y  -> C (5.5)   band: >= 2.50y | Net debt / EBITDA                                   2.25x  -> C (5.5)   band: <= 2.50x | Diluted share count 3-yr CAGR                       77.8%  -> F (1.5)   band: > 6.0%,high,auto,4.65,46.5
SLS,74,E: Early Biotech,Business Quality,C955,2,D955,ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0%,low,tier3,4.65,46.5
SLS,74,E: Early Biotech,Management,C956,5,D956,"EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2 | Insider net open-market activity                        0  -> C (5.5)   band: >= -0.50",medium,auto,4.65,46.5
SLS,74,E: Early Biotech,Income,C957,2,D957,Revenue change in weakest year shown              -100.0%  -> F (1.5)   band: < -35.0%,low,tier3,4.65,46.5
SLS,74,E: Early Biotech,Market Sentiment,C958,6,D958,Short interest % of float                           28.2%  -> F (1.5)   band: > 15.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                  0  -> C (5.5)   band: >= -0.50,high,auto,4.65,46.5
SLS,74,E: Early Biotech,EPS/Revison Trends,C959,8,D959,"FY2 consensus EPS change vs 3mo ago                 30.6%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                         66.7%  -> B (7.5)   band: >= 55.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2",medium,auto,4.65,46.5
SLS,74,E: Early Biotech,Industry/Sector Tailwinds,C960,10,D960,Peer-median fwd revenue growth                      33.3%  -> A (9.5)   band: >= 10.0%,low,auto,4.65,46.5
SNDK,75,D: Cyclical / Commodity,Valuation,C964,8,D964,FCF yield                                            2.3%  -> D (3.5)   band: >= 1.0% | Fwd TEV/EBITDA vs peer median                       21.4%  -> B (7.5)   band: >= 10.0% | PEG                                                  0.03  -> A (9.5)   band: <= 1.00,high,auto,7.8,78.0
SNDK,75,D: Cyclical / Commodity,Growth,C965,10,D965,Fwd revenue growth                                 151.4%  -> A (9.5)   band: >= 15.0% | Fwd EPS growth                                     222.2%  -> A (9.5)   band: >= 20.0%,medium,auto,7.8,78.0
SNDK,75,D: Cyclical / Commodity,Profitability,C966,2,D966,ROIC 3-yr average                                   -9.2%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin vs peer set                            14.3%  -> F (1.5)   band: < 25.0% | Return on equity                                    39.3%  -> B (7.5)   band: >= 20.0%  [demoted to B: debt_to_equity is not None and debt_to_equity >= 1.0],high,auto,7.8,78.0
SNDK,75,D: Cyclical / Commodity,Financials,C967,10,D967,Net debt / EBITDA                                   0.10x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                            46.98x  -> A (9.5)   band: >= 12.00x,medium,auto,7.8,78.0
SNDK,75,D: Cyclical / Commodity,Business Quality,C968,2,D968,"ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin stability (band, bps)               +2301bps  -> F (1.5)   band: > +1500bps",medium,tier3,7.8,78.0
SNDK,75,D: Cyclical / Commodity,Management,C969,6,D969,"SBC as % of revenue                                  1.6%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,7.8,78.0
SNDK,75,D: Cyclical / Commodity,Income,C970,10,D970,Revenue change in weakest year shown                 9.5%  -> A (9.5)   band: >= 0.0%,low,tier3,7.8,78.0
SNDK,75,D: Cyclical / Commodity,Market Sentiment,C971,4,D971,Short interest % of float                            8.3%  -> D (3.5)   band: <= 15.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,7.8,78.0
SNDK,75,D: Cyclical / Commodity,EPS/Revison Trends,C972,10,D972,"FY2 consensus EPS change vs 3mo ago                 86.2%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                        100.0%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",medium,auto,7.8,78.0
SNDK,75,D: Cyclical / Commodity,Industry/Sector Tailwinds,C973,10,D973,Peer-median fwd revenue growth                      23.8%  -> A (9.5)   band: >= 10.0%,low,auto,7.8,78.0
SOFI,76,F: Financial Institution,Valuation,C977,6,D977,FCF yield                                          -13.0%  -> F (1.5)   band: < 1.0% | PEG                                                  0.78  -> A (9.5)   band: <= 1.00,medium,auto,4.94,49.400000000000006
SOFI,76,F: Financial Institution,Growth,C978,10,D978,Fwd revenue growth                                  21.5%  -> A (9.5)   band: >= 15.0% | Fwd EPS growth                                      37.1%  -> A (9.5)   band: >= 20.0%,medium,auto,4.94,49.400000000000006
SOFI,76,F: Financial Institution,Profitability,C979,4,D979,Return on equity (financials bands)                  7.1%  -> D (3.5)   band: >= 6.0%,low,auto,4.94,49.400000000000006
SOFI,76,F: Financial Institution,Financials,C980,2,D980,Diluted share count 3-yr CAGR                       11.6%  -> F (1.5)   band: > 6.0%,low,auto,4.94,49.400000000000006
SOFI,76,F: Financial Institution,Business Quality,C981,,D981,,none,tier3,4.94,49.400000000000006
SOFI,76,F: Financial Institution,Management,C982,4,D982,"SBC as % of revenue                                  6.0%  -> B (7.5)   band: <= 8.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2 | Insider net open-market activity                    -0.90  -> D (3.5)   band: >= -1.50",high,auto,4.94,49.400000000000006
SOFI,76,F: Financial Institution,Income,C983,10,D983,Revenue change in weakest year shown                23.9%  -> A (9.5)   band: >= 0.0%,low,tier3,4.94,49.400000000000006
SOFI,76,F: Financial Institution,Market Sentiment,C984,4,D984,Short interest % of float                           14.6%  -> D (3.5)   band: <= 15.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)              -0.90  -> D (3.5)   band: >= -1.50,high,auto,4.94,49.400000000000006
SOFI,76,F: Financial Institution,EPS/Revison Trends,C985,8,D985,"FY2 consensus EPS change vs 3mo ago                  3.3%  -> B (7.5)   band: >= 2.0% | Revision breadth (share up)                         66.7%  -> B (7.5)   band: >= 55.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2",high,auto,4.94,49.400000000000006
SOFI,76,F: Financial Institution,Industry/Sector Tailwinds,C986,8,D986,Peer-median fwd revenue growth                       8.3%  -> B (7.5)   band: >= 5.0%,low,auto,4.94,49.400000000000006
STX,77,D: Cyclical / Commodity,Valuation,C990,4,D990,FCF yield                                            1.6%  -> D (3.5)   band: >= 1.0% | Fwd TEV/EBITDA vs peer median                      -18.5%  -> D (3.5)   band: >= -30.0% | PEG                                                  0.49  -> A (9.5)   band: <= 1.00,high,auto,7.45,74.5
STX,77,D: Cyclical / Commodity,Growth,C991,10,D991,Fwd revenue growth                                  33.0%  -> A (9.5)   band: >= 15.0% | Fwd EPS growth                                      54.8%  -> A (9.5)   band: >= 20.0%,medium,auto,7.45,74.5
STX,77,D: Cyclical / Commodity,Profitability,C992,8,D992,ROIC 3-yr average                                   40.0%  -> A (9.5)   band: >= 20.0% | ROIC persistence (share of yrs >12%)                66.7%  -> B (7.5)   band: >= 60.0% | Return on equity                                   371.5%  -> B (7.5)   band: >= 20.0%  [demoted to B: debt_to_equity is not None and debt_to_equity >= 1.0],high,auto,7.45,74.5
STX,77,D: Cyclical / Commodity,Financials,C993,9,D993,Net debt / EBITDA                                   0.91x  -> B (7.5)   band: <= 1.50x | EBIT / interest expense                            13.99x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                            116.9%  -> A (9.5)   band: >= 100.0% | Diluted share count 3-yr CAGR                      293.3%  -> F (1.5)   band: > 6.0%,high,auto,7.45,74.5
STX,77,D: Cyclical / Commodity,Business Quality,C994,5,D994,"ROIC persistence (share of yrs >12%)                66.7%  -> B (7.5)   band: >= 60.0% | Gross margin stability (band, bps)               +1688bps  -> F (1.5)   band: > +1500bps",medium,tier3,7.45,74.5
STX,77,D: Cyclical / Commodity,Management,C995,6,D995,"SBC as % of revenue                                  1.7%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,7.45,74.5
STX,77,D: Cyclical / Commodity,Income,C996,2,D996,Revenue change in weakest year shown               -36.7%  -> F (1.5)   band: < -35.0%,low,tier3,7.45,74.5
STX,77,D: Cyclical / Commodity,Market Sentiment,C997,6,D997,Short interest % of float                            3.7%  -> B (7.5)   band: <= 5.0% | Institutional ownership trend                           0  -> C (5.5)   band: >= -0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,7.45,74.5
STX,77,D: Cyclical / Commodity,EPS/Revison Trends,C998,10,D998,"FY2 consensus EPS change vs 3mo ago                 41.4%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                        100.0%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",medium,auto,7.45,74.5
STX,77,D: Cyclical / Commodity,Industry/Sector Tailwinds,C999,10,D999,Peer-median fwd revenue growth                      23.8%  -> A (9.5)   band: >= 10.0%,low,auto,7.45,74.5
TAYD,78,B: Durable Compounder,Valuation,C1003,8,D1003,FCF yield                                            3.3%  -> C (5.5)   band: >= 2.5% | Fwd P/E vs own 5-yr median                           0.5%  -> C (5.5)   band: >= -10.0% | Fwd TEV/EBITDA vs peer median                       46.3%  -> A (9.5)   band: >= 25.0% | PEG                                                  0.59  -> A (9.5)   band: <= 1.00,high,auto,7.5,75.0
